"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Yang Liyu","China 1.","Beijing Guoan","LW, RW, CF","28","325000","2026-12-31","16","647","1","1.52","4","1.4","China PR","right","179","5.15","4.59","57.58","2.92","38.1","0.14","4.62","3.76","0.14","0.21","0","1.25","33.33","11.111","2.92","52.38","2.92","61.9","5.98","39.53","2.64","1.53","0.28","25.73","84.86","4.31","70.97","0.7","40","0.19","0","0.56","0.56","50","1.81","61.54","1.11","3.76","70.37"
"Yu Jinyong","China 1.","Shandong Taishan","GK","21","0","2026-12-31","7","647","0","0","0","0","China PR","unknown","198","0.83","0","0","0.7","100","0","1.26","0","0","0","0","0","0","0","0","0","0","0","0.14","0","0","0","0","13.63","80.61","9.88","73.24","5.15","62.16","0","0","0","1.39","30","0","0","0","4.17","80"
"Wang Yu","China 1.","Changchun Yatai","LCMF, RCMF, DMF","23","100000","2026-12-31","15","629","0","0.08","0","0.33","China PR","right","178","9.3","7.87","52.73","2.43","52.94","0.14","5.4","1","0","0.01","0","0.86","16.67","0","0.72","20","0.72","100","2.86","50","0.14","0.72","0","34.63","80.58","11.02","75.32","3.86","40.74","0.05","0","0.14","6.44","66.67","1.43","50","0.57","4.58","75"
"Bi Jinhao","China 1.","Dalian Young Boy","RCB, CF, LCB","34","75000","2025-12-31","14","626","1","0.86","0","0.12","China PR","right","190","7.91","3.88","74.07","6.76","36.17","0.14","6.85","0.29","0.14","0.12","0.14","0.29","100","50","0","0","0.14","0","1.58","27.27","0.86","0.58","0","24.87","79.77","10.64","67.57","3.02","52.38","0.02","0.14","0","1.87","61.54","0.58","50","0.58","4.6","56.25"
"Kuai Jiwen","China 1.","Shanghai Port","AMF, RCMF","19","0","2028-12-31","18","624","0","2.65","4","1.63","China PR","unknown","174","3.17","3.17","54.55","1.44","20","0","2.46","2.74","0","0.38","0","2.45","17.65","0","1.15","25","3.03","61.9","9.09","42.86","3.61","3.03","1.3","36.78","83.14","8.8","62.3","1.88","53.85","0.24","0.58","1.15","4.04","71.43","3.46","41.67","2.16","4.18","82.76"
"A. Boupendza","China 1.","Zhejiang Professional","CF","29","5000000","2026-06-30","6","615","4","3.25","2","0.51","Gabon","left","180","3.51","3.37","56.52","3.8","19.23","0.15","1.94","2.2","0.59","0.48","0.15","2.2","53.33","26.667","1.02","42.86","1.9","30.77","9.66","27.27","3.95","1.02","0","22.54","76.62","4.39","53.33","0.59","75","0.07","0.29","0.44","1.76","50","1.61","45.45","0.88","1.76","83.33"
"Chi Zhongguo","China 1.","Beijing Guoan","DMF, LCMF, RCMF","36","50000","2025-12-31","10","614","0","0.33","0","0.52","China PR","right","174","8.79","6.01","56.1","1.32","44.44","0.15","9.34","0.73","0","0.05","0","0.88","50","0","0.15","0","0.29","50","2.2","46.67","0.29","0.88","0","69.19","90.68","18.32","80","4.54","58.06","0.08","0.15","0.29","8.65","72.88","2.05","57.14","1.03","6.45","79.55"
"Tao Qianglong","China 1.","Zhejiang Professional","CF, RWF, RW","24","200000","2027-12-31","19","614","6","4.24","1","0.49","China PR","right","172","5.86","4.54","74.19","1.17","37.5","0.15","3.31","3.22","0.88","0.62","0","2.49","47.06","35.294","1.17","37.5","2.64","55.56","9.38","35.94","3.37","1.61","0.29","24.92","81.18","5.28","61.11","1.47","70","0.07","0.29","0.29","1.47","60","1.76","50","0.59","1.32","55.56"
"Hanchao Yu","China 1.","Shanghai Shenhua","CF, AMF","38","25000","2027-12-31","20","608","6","3.59","3","0.76","China PR","right","178","2.96","3.26","54.55","2.66","66.67","0","1.75","2.81","0.89","0.53","0.3","3.11","47.62","28.571","1.48","10","1.78","58.33","5.33","38.89","5.18","1.48","0.15","25.02","81.66","4.74","71.88","0.74","60","0.11","0.15","0.59","1.78","83.33","1.92","69.23","1.33","3.11","76.19"
"Han Pengfei","China 1.","Chengdu Rongcheng","CB, RCB","32","225000","2027-12-31","12","608","0","0.17","0","0","China PR","right","187","6.07","2.52","64.71","3.85","50","0.15","6.1","0.15","0","0.03","0","0.3","0","0","0.3","50","0.15","0","0.74","60","1.18","0.3","0","47.37","89.06","16.58","82.14","4.14","42.86","0","0","0","3.55","83.33","0.89","16.67","0.3","5.63","60.53"
"Chen Po-liang","China 1.","Qingdao West Coast","RCMF, RDMF, LDMF","37","50000","2025-12-31","12","602","0","0.03","2","0.7","Chinese Taipei","right","180","8.52","5.83","64.1","4.49","46.67","0.6","6.34","0","0","0","0","0.3","0","0","0.3","0","0","0","1.05","85.71","0.15","0","0","33.34","80.72","16.3","69.72","4.34","34.48","0.11","0","0","8.22","69.09","0.6","50","0.15","7.18","70.83"
"Wang Tong","China 1.","Shandong Taishan","RB, RWB","32","0","","13","595","1","0.46","0","0.46","China PR","right","182","6.2","4.08","59.26","1.06","28.57","0.3","4.96","2.12","0.15","0.07","0","0.61","25","25","3.48","43.48","1.21","37.5","1.82","41.67","1.36","2.27","0.45","36.61","82.23","13.16","78.16","3.78","48","0.07","0","0.76","6.5","69.77","3.48","47.83","0.61","8.47","85.71"
"Fernando Karanga","China 1.","Dalian Young Boy","CF","34","100000","","12","593","3","2.4","0","0.08","Brazil","right","189","4.86","5.01","57.58","7.44","36.73","0.15","2.81","1.82","0.46","0.36","0.3","1.52","50","30","1.37","11.11","2.12","42.86","10.17","26.87","4.1","0.61","0.15","14.72","61.86","3.64","58.33","0.3","50","0.01","0","0.15","0.91","66.67","1.97","46.15","1.06","2.12","71.43"
"Jiaqi Han","China 1.","Beijing Guoan","GK","26","175000","2026-12-31","6","592","0","0","0","0","China PR","right","185","1.22","0","0","0.61","50","0","2.24","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","23.26","84.31","13.07","77.91","8.82","67.24","0","0","0","1.67","36.36","0","0","0","6.84","66.67"
"Xiangxin Wei","China 1.","Meizhou Hakka","LW, LAMF, RAMF","17","0","2027-12-31","17","590","1","1.85","0","0.19","China PR","unknown","0","8.39","9.46","64.52","2.14","35.71","0","2.66","3.36","0","0.28","0","1.98","38.46","7.692","1.22","37.5","3.36","63.64","9.61","49.21","3.05","2.29","0.46","19.07","76.8","4.73","58.06","1.53","60","0.03","0","0.15","1.98","69.23","1.22","37.5","0.76","2.44","75"
"Fang Hao","China 1.","Beijing Guoan","RWB, RW, RB","25","250000","2027-12-31","16","585","2","0.5","1","0.42","China PR","right","177","6","6.15","62.5","1.69","45.45","0","3.4","3.85","0.31","0.08","0","1.23","37.5","25","4","19.23","5.69","45.95","11.54","40","2.92","2.15","0.46","31.38","77.94","5.69","64.86","2.15","57.14","0.07","0","0.46","2","53.85","3.54","43.48","1.08","4.31","71.43"
"Naibijiang Mohemati","China 1.","Beijing Guoan","LB, LWB, LW","24","0","2027-12-31","13","573","0","0.05","2","1.01","China PR","left","176","4.24","5.65","38.89","3.93","28","0","3.36","1.41","0","0.01","0","0.16","0","0","2.2","35.71","2.04","30.77","4.55","24.14","1.41","1.26","0.31","32.04","79.41","8.48","55.56","2.2","28.57","0.16","0","0.63","3.3","47.62","2.83","55.56","0.63","5.03","78.13"
"Wang Dongsheng","China 1.","Chengdu Rongcheng","RB, RWB","28","150000","2027-01-31","13","569","0","0.2","0","0.31","China PR","right","175","5.54","5.54","54.29","1.58","40","0","3.72","2.06","0","0.03","0","0.63","25","0","3.95","32","2.21","28.57","6.49","29.27","0.79","1.74","0.79","31.48","77.89","8.07","76.47","3.16","70","0.05","0","0.32","2.85","61.11","3.48","36.36","0.32","5.06","71.88"
"Asqer Afrden","China 1.","Changchun Yatai","RW, RWF","22","175000","2026-12-31","12","568","1","1.46","0","0.01","China PR","right","180","7.76","7.13","64.44","2.69","11.76","0","3.36","3.8","0.16","0.23","0","1.27","37.5","12.5","2.85","33.33","5.07","46.88","13.15","40.96","2.54","1.43","0.48","18.54","76.07","3.33","47.62","0.48","33.33","0","0","0","0.63","25","3.01","68.42","0.95","3.01","73.68"
"Abudulam Abdurasul","China 1.","Henan","LDMF, RW, LAMF","24","100000","2026-12-31","11","563","1","0.32","0","0.01","China PR","","174","5.75","5.12","53.13","0.96","50","0","3.97","0.8","0.16","0.05","0","0.48","33.33","33.333","1.12","0","1.28","37.5","6.07","28.95","0.8","0.96","0.16","40.6","82.68","11.51","72.22","1.92","25","0","0.16","0","6.07","63.16","2.56","18.75","0.16","3.52","63.64"
"Zhang Xiangshuo","China 1.","Yunnan Yukun","LB","24","100000","2027-12-31","11","545","0","0","0","0.05","China PR","left","181","7.6","6.77","65.85","3.47","28.57","0.17","3.93","0.66","0","0","0","0","0","0","1.32","25","0.83","40","2.48","26.67","0","1.49","0.33","32.53","76.65","15.19","65.22","6.61","55","0.01","0.33","0.17","4.62","71.43","1.49","33.33","0.5","9.41","61.4"
"Zhang Chi","China 1.","Qingdao Hainiu","RB, LB","38","25000","2025-12-31","13","544","0","0.24","0","0.13","China PR","right","182","8.77","8.44","62.75","2.65","31.25","0.17","5.94","1.99","0","0.04","0","0.99","16.67","0","2.81","35.29","2.32","35.71","5.79","37.14","0.66","1.65","0.33","34.41","78.85","12.08","68.49","3.64","59.09","0.02","0","0","5.63","73.53","3.14","36.84","0.33","7.28","79.55"
"He Yupeng","China 1.","Beijing Guoan","LB, RB, RCB","25","325000","2027-12-31","10","530","0","0","1","0.42","China PR","right","182","8.32","7.3","53.49","3.57","61.9","0.34","8.43","0.85","0","0","0","0","0","0","2.04","8.33","1.19","57.14","3.06","61.11","0.51","0.34","0","45.17","86.84","18.34","81.48","2.89","58.82","0.07","0","0.17","4.42","76.92","2.04","25","0.68","7.64","75.56"
"Jia Feifan","China 1.","Qingdao Hainiu","RB, RWB","24","0","2025-12-31","11","521","1","0.86","0","0.28","China PR","unknown","178","7.26","7.77","55.56","1.38","37.5","0","3.03","2.25","0.17","0.15","0","0.86","40","20","2.07","16.67","3.97","39.13","7.95","36.96","1.21","1.55","0.17","34.03","71.07","11.75","57.35","5.36","54.84","0.05","0.17","0","6.05","65.71","3.11","27.78","0.35","6.22","72.22"
"Nan Song","China 1."," Shenzhen Peng City","RB, RW","28","100000","2026-12-31","9","521","0","0.07","0","0.27","China PR","right","170","7.08","8.64","42","2.42","21.43","0.17","2.87","1.38","0","0.01","0","0.17","100","0","2.59","26.67","1.21","42.86","6.05","31.43","0.86","0","0","21.07","68.85","6.56","55.26","3.45","50","0.05","0","0.17","2.25","61.54","2.07","16.67","0.17","5.53","65.63"
"Zhang Yufeng","China 1.","Yunnan Yukun","DMF, LCMF, RB","27","150000","2026-12-31","18","519","0","0.08","0","0.06","China PR","right","177","8.15","7.63","56.82","2.25","46.15","0","4.05","1.39","0","0.01","0","0.35","0","0","2.25","38.46","0.87","60","3.12","50","0.35","0.69","0.35","22.37","72.87","8.67","64","2.25","30.77","0.01","0","0","4.51","65.38","2.08","33.33","0.17","5.03","72.41"
"Shen Zigui","China 1.","Wuhan Three Towns","LW, LAMF","24","0","2025-12-31","12","513","0","0.92","0","0.31","Chinese Taipei","right","180","5.26","6.32","50","2.81","37.5","0.18","2.7","5.79","0","0.16","0","2.11","58.33","0","1.23","14.29","6.67","63.16","15.79","36.67","3.51","3.16","0.35","22.63","82.95","4.04","56.52","1.05","16.67","0.05","0.35","0.35","1.58","66.67","1.23","42.86","0.53","2.63","73.33"
"Su Yuanjie","China 1.","Tianjin Tigers","RWB, RB, LB","30","125000","2025-12-31","14","509","0","0.01","0","0","China PR","right","178","7.25","5.13","58.62","2.83","37.5","0","4.6","1.41","0","0","0","0.18","0","0","1.41","37.5","1.24","71.43","5.83","42.42","0.35","0.88","0.18","26.7","74.17","9.02","58.82","4.07","43.48","0","0","0.18","3.71","47.62","1.41","50","0.35","4.24","58.33"
"Zhang Xizhe","China 1.","Beijing Guoan","CF, LCMF, RCMF","34","150000","2026-12-31","17","507","4","2.74","4","2.37","China PR","right","180","3.02","2.13","58.33","0.36","0","0","3.04","2.49","0.53","0.49","0","2.31","46.15","30.769","2.66","26.67","1.42","25","6.04","29.41","3.2","1.07","0","45.8","79.46","12.96","61.64","3.91","45.45","0.42","0.53","0.71","6.57","72.97","5.68","46.88","2.31","6.39","86.11"
"Raphaël Merkies","China 1.","Shandong Taishan","AMF, CF, RWB","23","0","2029-12-31","11","503","3","2.18","0","0.54","France","right","182","6.8","8.05","62.22","2.68","13.33","0.18","2.61","2.15","0.54","0.39","0.36","1.61","55.56","33.333","1.79","30","2.68","26.67","7.51","26.19","3.94","0.18","0","16.46","76.09","3.76","71.43","0.54","66.67","0.1","0","0.72","1.07","100","1.43","25","0.36","2.15","66.67"
"Liu Junxian","China 1.","Tianjin Tigers","LW, CF, RW","24","75000","2025-12-31","22","499","0","0.38","1","0.42","China PR","","174","3.43","4.51","48","7.39","34.15","0","1.81","2.16","0","0.07","0","0.72","25","0","3.25","27.78","1.44","75","9.74","25.93","2.16","0.72","0.18","27.6","71.9","5.23","34.48","2.71","40","0.08","0","0.54","2.71","60","2.89","43.75","0.72","3.43","73.68"
"Mutellip Iminqari","China 1.","Qingdao West Coast","RW, RAMF, LAMF","21","0","2027-02-28","13","491","0","0.75","0","0.19","China PR","left","0","8.98","8.25","73.33","2.57","21.43","0.37","3.07","2.2","0","0.14","0","1.47","12.5","0","1.65","22.22","2.57","64.29","7.15","35.9","2.57","1.65","0.18","21.63","72.88","7.15","66.67","1.28","28.57","0.03","0.18","0.37","2.93","75","2.02","54.55","0.92","4.95","59.26"
"Xu Yue","China 1.","Changchun Yatai","RCMF, RW, DMF","26","100000","2026-12-31","11","491","1","0.02","0","0.15","China PR","right","173","8.62","6.42","57.14","1.47","50","0.37","5.45","0.92","0.18","0","0","0.18","100","100","0.73","25","0.55","100","2.38","69.23","0.18","0.37","0","24.2","79.55","8.25","62.22","3.12","41.18","0.03","0","0","4.22","56.52","0.92","40","0.18","3.3","61.11"
"Gao Di","China 1.","Qingdao West Coast","CF, AMF","35","50000","2025-12-31","23","487","2","1.77","0","0.44","China PR","right","175","4.62","4.8","57.69","7.76","23.81","0","3.26","0.55","0.37","0.33","0.18","2.03","27.27","18.182","1.11","0","0.37","0","2.96","25","1.85","0","0","16.45","73.03","2.59","35.71","0.92","40","0.08","0","0.18","0.55","33.33","1.48","12.5","0.37","0.74","50"
"Zheng Dalun","China 1.","Henan","RB, RWB","31","125000","2026-12-31","12","483","0","0.11","0","0.3","China PR","right","170","9.5","11.74","50.79","2.24","41.67","0.37","4.18","2.05","0","0.02","0","0.19","0","0","2.42","38.46","1.68","66.67","3.35","33.33","0.56","0.75","0","23.66","76.38","6.15","60.61","2.98","50","0.06","0","0","2.05","54.55","2.05","63.64","0.56","5.4","72.41"
"Feng Jin","China 1.","Shanghai Port","RAMF, RW","32","150000","2026-12-31","10","480","1","2.24","0","0.2","China PR","right","175","5.06","7.69","53.66","2.44","23.08","0","1.35","3.38","0.19","0.42","0","1.5","12.5","12.5","3","43.75","3","62.5","8.06","48.84","3.75","1.13","0","24","79.69","3.94","61.9","1.13","83.33","0.04","0","0.19","0.56","66.67","2.63","35.71","0.38","2.06","54.55"
"Wang Haijian","China 1.","Shanghai Shenhua","DMF, RCMF, LCMF","25","225000","2027-12-31","15","468","1","0.05","0","0.37","China PR","right","185","10","7.31","71.05","1.54","62.5","0.19","6.12","0.96","0.19","0.01","0","1.35","0","14.286","1.92","40","0.38","50","2.88","53.33","0.96","0.19","0","45.19","89.79","15.58","83.95","2.5","69.23","0.07","0","0.38","5.96","83.87","2.12","54.55","0.58","6.15","78.13"
"Wang Ziming","China 1.","Beijing Guoan","CF","29","150000","2025-12-31","12","467","2","1.95","0","0.68","China PR","right","187","4.63","3.66","84.21","3.85","30","0","2.89","1.93","0.39","0.38","0.19","2.12","54.55","18.182","0.39","50","1.54","37.5","8.29","34.88","4.05","0.58","0","21.58","84.82","2.7","57.14","0.39","50","0.13","0","0","0.96","60","0.77","50","0.77","1.16","66.67"
"Zhang Jiaqi","China 1.","Zhejiang Professional","LCMF, RCMF","33","175000","2025-12-31","13","462","0","0.04","0","0","China PR","right","192","6.23","3.7","52.63","6.04","45.16","0.39","5.13","0.78","0","0.01","0","0.39","50","0","0.19","100","0.58","66.67","3.31","64.71","0.39","0","0","32.53","89.82","7.01","75","0.97","60","0","0","0","2.53","84.62","0.19","0","0","2.92","46.67"
"Ji Shengpan","China 1.","Meizhou Hakka","RW, LW, CF","26","100000","2026-12-31","15","461","2","1.31","0","0.14","China PR","","178","4.1","3.12","50","3.51","27.78","0.2","3.75","2.34","0.39","0.26","0","1.76","22.22","22.222","2.34","16.67","4.3","36.36","8.79","28.89","4.88","2.34","0.59","28.7","73.47","8.2","57.14","1.95","10","0.03","0.2","0","2.93","60","1.37","42.86","0.59","4.88","52"
"Xiao Kun","China 1.","Qingdao Hainiu","LCMF, RCMF","30","100000","2025-12-31","13","458","1","0.53","0","0.04","China PR","right","188","10.81","8.25","59.52","3.93","35","0.39","6.77","1.18","0.2","0.1","0","1.18","16.67","16.667","0.2","100","1.38","57.14","4.13","66.67","1.57","0.59","0","37.53","79.58","14.15","68.06","4.52","60.87","0.01","0","0.2","6.09","67.74","1.38","71.43","0.39","5.11","80.77"
"Dong Yanfeng","China 1.","Chengdu Rongcheng","CB, RCB","29","100000","2028-01-31","10","437","0","0.02","0","0","China PR","right","182","4.53","4.32","38.1","3.5","41.18","0.41","3.6","0","0","0","0","0.41","0","0","0","0","0","0","0.82","50","0.41","0.21","0","42.43","91.75","17.51","82.35","4.74","65.22","0","0.21","0","4.74","69.57","0.62","0","0","6.59","81.25"
"Wong Ho Chun Anson","China 1.","Qingdao Hainiu","RW, LB, RWF","23","0","2026-12-31","13","429","0","0.38","0","0.57","Hong Kong","both","173","4.62","5.87","46.43","1.47","28.57","0","1.78","2.1","0","0.08","0","1.47","28.57","0","1.68","37.5","2.31","45.45","8.81","30.95","0.84","0.84","0.21","24.13","70.43","8.6","56.1","2.52","33.33","0.12","0","0.42","3.36","31.25","2.31","36.36","0.63","4.2","50"
"Yu Jianxian","China 1.","Yunnan Yukun","GK","24","0","2027-12-31","4","416","0","0","0","0","China PR","unknown","188","2.16","0.22","0","1.73","100","0","2.97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.82","82","7.79","75","5.19","66.67","0","0","0","0.87","75","0","0","0","3.68","82.35"
"Zhao Shi","China 1."," Shenzhen Peng City","GK","32","75000","2025-12-31","4","413","0","0","0","0","China PR","right","187","0.65","0.22","100","0","0","0","0.57","0","0","0","0","0","0","0","0","0","0","0","0.22","100","0","0","0","9.59","81.82","5.01","69.57","3.92","61.11","0","0","0","0","0","0","0","0","3.49","62.5"
"Ding Haifeng","China 1.","Qingdao West Coast","LB","34","75000","2025-12-31","10","398","0","0.04","0","0.1","China PR","left","182","4.97","3.62","62.5","2.04","33.33","0.23","3.95","0.9","0","0.01","0","0.45","0","0","2.04","22.22","0.9","50","3.84","47.06","0","0.68","0","39.12","84.39","16.28","77.78","4.07","44.44","0.02","0","0.23","7.01","70.97","2.49","36.36","0.23","7.69","88.24"
"Li Yongjia","China 1.","Tianjin Tigers","RB, LCMF","24","0","2026-12-31","13","392","0","0","0","0.18","China PR","right","173","7.58","6.43","71.43","2.3","50","0.23","3.19","1.38","0","0","0","0","0","0","2.53","27.27","1.61","42.86","4.13","44.44","1.15","0.92","0.46","19.06","71.08","6.66","55.17","1.61","57.14","0.04","0.23","0.46","2.53","81.82","2.98","38.46","0.46","4.36","47.37"
"Rongxiang Liao","China 1.","Chengdu Rongcheng","LW, LWF, RW","21","0","2027-03-31","11","391","1","0.92","0","0.4","China PR","","0","5.75","9.21","42.5","2.53","9.09","0","2.93","5.52","0.23","0.21","0","2.07","44.44","11.111","4.14","16.67","4.37","89.47","9.67","52.38","5.29","2.53","0","26.7","75","4.37","68.42","0.69","66.67","0.09","0.23","0.69","0.92","25","2.53","45.45","1.61","2.99","76.92"
"J. Saeter","China 1.","Yunnan Yukun","LCMF, CF, LW","27","0","","4","385","1","1.11","0","0","Norway","right","183","3.97","2.81","58.33","3.97","29.41","0","2.68","0.94","0.23","0.26","0.23","1.4","33.33","16.667","0.23","0","0.23","100","0.7","33.33","1.64","0.23","0","13.32","80.7","6.08","65.38","0.47","0","0","0.47","0.23","2.1","66.67","1.4","33.33","0.47","1.4","100"
"Zhiwei Wei","China 1.","Meizhou Hakka","LCMF, LDMF, RDMF","20","0","2028-12-31","10","377","0","0.47","0","0.01","China PR","","0","10.98","8.12","58.82","5.49","43.48","0.48","6.98","0.48","0","0.11","0","1.91","25","0","0.24","0","0.72","0","3.58","40","1.43","0.24","0.48","33.18","74.1","10.27","53.49","3.58","46.67","0","0","0","4.77","65","0.48","100","0.24","5.01","52.38"
"Chen Chunxin","China 1.","Qingdao Hainiu","RB, RWB","27","100000","2025-12-31","8","368","0","0.01","0","0","China PR","right","181","8.56","7.58","45.16","3.67","20","0.49","5.24","0.49","0","0","0","0.24","0","0","0.98","0","0.73","66.67","2.93","58.33","0.49","1.96","0.24","26.9","60","14.67","50","6.85","35.71","0","0","0","3.91","25","1.47","16.67","0.49","6.36","46.15"
"Feng Boxuan","China 1.","Beijing Guoan","RWB","28","200000","2026-12-31","8","367","0","0.18","0","0.29","China PR","right","181","4.66","5.15","42.86","1.23","80","0.25","5.09","3.19","0","0.05","0","1.23","0","0","2.7","63.64","2.94","50","5.89","33.33","0.98","1.47","0","33.11","80","6.87","50","2.7","18.18","0.07","0","0.98","2.45","50","2.94","66.67","0.49","6.38","69.23"
"Li Ning","China 1."," Shenzhen Peng City","LW, RW, LB","24","0","2027-12-31","12","358","1","0.25","0","0.19","China PR","","175","8.3","9.05","52.78","2.51","30","0","4.47","3.77","0.25","0.06","0","2.01","25","12.5","3.02","16.67","4.27","64.71","13.32","52.83","2.77","2.26","0","25.14","70","6.79","55.56","3.52","50","0.05","0.25","0.25","4.27","47.06","3.27","53.85","0.75","4.53","72.22"
"Shunkai Jin","China 1.","Shanghai Shenhua","RCB","24","0","2026-12-31","4","356","0","0","0","0.01","China PR","","186","8.34","3.79","80","5.56","40.91","0.76","6.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0.76","0.25","0","45.76","87.85","13.9","74.55","7.33","51.72","0","0","0","4.8","52.63","0.25","0","0","6.32","68"
"Deng Yubiao","China 1.","Meizhou Hakka","LCMF, AMF, LDMF","28","75000","2026-12-31","7","349","0","0.07","0","0","China PR","right","182","9.03","7.48","58.62","3.09","33.33","0.26","4.42","0.26","0","0.02","0","0.26","0","0","1.03","0","0.26","100","2.58","30","0","0.26","0","25.27","85.71","10.06","79.49","2.58","90","0","0","0","4.38","88.24","1.03","25","0.26","3.87","93.33"
"Chen Wei","China 1.","Shanghai Port","GK","27","100000","2027-12-31","4","344","0","0","0","0","China PR","right","187","2.35","0","0","0.52","100","0","3.75","0","0","0","0","0","0","0","0","0","0","0","0.26","100","0","0","0","23.81","83.52","14.91","78.95","5.76","54.55","0","0","0","1.83","28.57","0.26","0","0","4.97","63.16"
"Fu Huan","China 1.","Shanghai Port","LB, LCB, RB","32","100000","2025-12-31","10","343","0","0","0","0.05","China PR","right","182","6.03","4.99","63.16","4.46","70.59","0","5.08","1.57","0","0","0","0","0","0","2.62","20","1.57","66.67","3.67","57.14","0.79","2.36","0.26","57.2","86.24","15.22","79.31","2.36","66.67","0.01","0","0","6.3","83.33","3.41","30.77","0.52","8.13","80.65"
"Aidi Fulangxisi","China 1.","Shanghai Shenhua","LCB, RCB","34","75000","2025-12-31","4","341","0","0","0","0","China PR","right","180","5.01","4.22","50","2.11","50","0","3.65","0","0","0","0","0","0","0","0.26","0","0","0","0.79","100","0.26","2.9","0.26","41.7","91.14","15.84","80","3.96","66.67","0","0","0","4.49","64.71","1.85","42.86","0.79","6.86","88.46"
"Wang Zhenghao","China 1.","Tianjin Tigers","RB, RCB","25","125000","2026-12-31","8","340","0","0.17","0","0","China PR","right","185","5.29","4.5","47.06","3.71","35.71","0.26","3.79","0.26","0","0.04","0","0.53","50","0","0.53","0","0.26","0","3.18","33.33","0.53","0.53","0","32.03","74.38","17.74","61.19","6.35","54.17","0","0","0","5.03","68.42","0.53","0","0","6.88","46.15"
"Liu Binbin","China 1.","Shandong Taishan","RB, RCMF","32","275000","2026-12-31","10","338","1","0.56","1","0.91","China PR","right","172","8.79","6.92","73.08","1.33","40","0.27","4.02","1.33","0.27","0.15","0","1.33","40","20","1.6","50","0.27","0","2.66","20","1.86","0.53","0","23.96","90","6.12","82.61","1.07","75","0.24","0","1.07","1.07","75","1.6","33.33","0.53","2.66","80"
"Dezhi Duan","China 1.","Yunnan Yukun","LCB, DMF","24","0","2026-12-31","10","335","0","0.08","0","0.17","China PR","","186","9.67","7.25","66.67","1.88","42.86","0.54","6.21","0.27","0","0.02","0","0.27","100","0","0.27","0","0","0","0.54","0","0.81","0","0","19.61","65.75","9.4","48.57","6.72","44","0.05","0","0","4.03","53.33","0.27","0","0.27","6.45","45.83"
"Liu Xiaolong","China 1.","Qingdao West Coast","RAMF, RW, LW","22","0","2025-12-31","13","333","0","0.37","0","0.02","China PR","unknown","0","4.86","5.68","57.14","2.7","10","0","2.77","5.41","0","0.1","0","1.62","50","0","2.43","33.33","7.03","53.85","14.32","35.85","2.16","2.97","0.27","15.41","71.93","2.43","33.33","1.08","50","0","0","0","1.08","75","1.62","33.33","0.27","2.43","44.44"
"Niu Ziyi","China 1.","Henan","LB, LCMF","26","100000","2025-12-31","13","327","0","0.2","0","0","China PR","left","183","8.53","9.36","58.82","4.68","29.41","0","4.41","0.55","0","0.06","0","0.55","50","0","0.28","0","0","0","2.75","80","0.55","0.55","0","31.65","86.09","11.01","80","1.93","71.43","0","0.28","0.28","3.85","57.14","0.83","100","0.83","4.68","82.35"
"Yang Ruiqi","China 1.","Meizhou Hakka","RCB, LCB, CF","21","0","2025-12-31","8","320","1","0.58","0","0","China PR","unknown","185","9","7.59","62.96","5.34","47.37","0.56","5.38","0.84","0.28","0.16","0","0.84","33.33","33.333","0.56","50","0.28","100","0.84","66.67","2.25","0","0","27","77.08","12.38","72.73","4.5","62.5","0","0","0.28","2.53","44.44","1.41","60","1.13","5.06","61.11"
"Jian Tao","China 1.","Chengdu Rongcheng","GK","24","0","2027-01-31","3","316","0","0","0","0","China PR","right","186","1.42","0","0","0.28","100","0","2.34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.82","97.78","4.84","94.12","1.99","85.71","0","0","0","0.57","100","0","0","0","1.71","83.33"
"Yang Zexiang","China 1.","Shanghai Shenhua","LB, RB","30","325000","2026-12-31","13","312","1","1.77","0","0.42","China PR","right","182","7.79","5.77","55","2.31","75","0.29","8.14","2.88","0.29","0.51","0","1.73","66.67","16.667","2.6","11.11","2.6","55.56","3.75","46.15","5.19","4.04","0.87","40.1","79.86","8.94","64.52","2.6","44.44","0.12","0","0","2.88","90","1.15","0","0.87","5.19","77.78"
