"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Victor Bobsin","Portugal 1.","Santa Clara","LCMF, RCMF, RDMF","25","600000","","24","1788","0","0.78","1","0.15","Brazil","left","185","9.26","7.45","56.76","3.12","46.77","0.2","5.92","1.06","0","0.04","0","0.55","27.27","0","0.4","25","0.96","63.16","4.63","33.7","0.3","0.65","0.2","36.14","82.59","13.69","67.28","5.39","59.81","0.01","0.45","0.1","6.29","66.4","1.91","44.74","0.76","7.35","72.6"
"Salvador Agra","Portugal 1.","Boavista","RW, LW","34","300000","2026-06-30","30","1785","3","1.3","4","3.41","Portugal","right","166","4.59","5.39","52.34","1.16","26.09","0.05","1.82","3.48","0.15","0.07","0","0.81","37.5","18.75","3.53","34.29","3.38","55.22","7.61","48.34","1.26","1.46","0.5","29.6","74.45","7.46","64.19","2.22","59.09","0.17","0.4","0.61","4.44","72.73","3.63","44.44","0.81","5.8","82.61"
"M. Mosquera","Portugal 1.","Marítimo","RCB, LCB","24","1500000","2028-06-30","20","1772","0","0.87","1","0.01","Colombia","right","189","10.21","6.45","74.02","5.23","68.93","0.3","6.55","0.66","0","0.04","0","0.56","18.18","0","0.05","0","1.02","50","1.98","51.28","0.41","0.61","0.25","36.42","84.1","14.53","71.68","3.56","51.43","0","0.05","0.05","3.76","66.22","0.15","0","0.05","6.2","53.28"
"Igor Julião","Portugal 1.","Vizela","RB","31","350000","2027-06-30","20","1766","1","0.22","0","0.87","Brazil","right","175","7.44","5.55","55.05","1.78","45.71","0.1","5.31","1.99","0.05","0.01","0.05","0.31","16.67","16.667","1.94","34.21","1.63","75","4.54","62.92","0.66","1.38","0.92","28.34","78.42","10.75","70.62","3.31","47.69","0.04","0.2","0.25","3.26","60.94","1.99","43.59","0.41","5.2","70.59"
"Rafa Mújica","Portugal 1.","Arouca","CF","27","8000000","2028-06-30","27","1755","8","10.25","0","0.39","Spain","right","183","4.82","4.51","48.86","5.85","36.84","0.05","3.42","2.36","0.41","0.53","0.05","2.97","44.83","13.793","0.21","0","1.95","52.63","8.05","33.76","3.9","1.23","0.62","11.79","75.22","1.44","46.43","0.1","50","0.02","0.15","0.15","0.62","66.67","0.31","66.67","0.31","0.72","28.57"
"Jota Silva","Portugal 1.","Vitória Guimarães","RW, RWF, AMF","26","12000000","2028-06-30","30","1730","2","4.84","2","2.15","Portugal","right","179","9.36","8.22","59.49","4.79","40.22","0.16","4.6","4.53","0.1","0.25","0","2.08","25","5","3.28","22.22","6.66","46.09","12.64","44.03","3.07","1.66","2.03","21.28","64.55","4.99","50","1.51","44.83","0.11","0.47","0.52","1.82","51.43","2.71","32.69","0.57","3.23","61.29"
"Neto","Portugal 1.","Casa Pia AC","RCMF","34","250000","2026-06-30","27","1659","2","0.63","2","2.11","Brazil","right","181","9.6","8.68","50","1.08","70","0.33","5.74","1.25","0.11","0.03","0","0.71","30.77","15.385","0.6","27.27","1.74","37.5","4.56","34.52","0.33","1.03","0.43","35.75","82.85","11.66","75.81","2.28","54.76","0.11","0.38","0.16","5.7","76.19","1.25","52.17","0.43","5.21","69.79"
"Ivanildo Fernandes","Portugal 1.","Vizela","LCB","29","350000","2027-06-30","20","1652","0","0.92","0","0.51","Portugal","left","193","8.55","5.07","60.22","4.85","60.67","0.6","6.93","0.16","0","0.05","0","0.22","25","0","0","0","0.22","50","1.2","22.73","0.54","0.16","0","29.96","88","13.18","78.93","4.47","60.98","0.03","0","0","3.32","63.93","0.22","25","0.16","5.28","71.13"
"Estrela","Portugal 1.","Portimonense","RCMF, LCMF, DMF","26","300000","2027-06-30","26","1648","2","1.82","1","2.25","Portugal","right","171","11.3","8.41","60.39","1.58","55.17","0.27","8.32","0.93","0.05","0.1","0","0.6","36.36","18.182","0.82","40","0.38","57.14","1.75","43.75","0.11","0.44","0","41.94","81.25","13.87","65.75","6.01","60","0.12","0.22","0.16","8.41","66.88","1.47","44.44","0.33","8.63","70.89"
"Paulo Oliveira","Portugal 1.","Sporting Braga","RCB, LCB","33","1500000","2026-06-30","20","1636","0","0.43","0","0","Portugal","right","187","10.4","5.89","66.36","3.85","58.57","0.72","8.13","0.28","0","0.02","0","0.33","33.33","0","0.11","50","0.17","66.67","0.44","62.5","0.72","0.11","0.11","47.92","85.07","20.74","70.82","7.7","45","0","0","0","7.15","55.38","0.61","9.09","0.06","8.58","69.23"
"S. Banza","Portugal 1.","Sporting Braga","CF","29","0","2028-06-30","30","1624","11","9.21","1","0.92","France","right","189","2.88","3.38","39.34","8.48","39.87","0.06","2.36","2.72","0.61","0.51","0.11","2.33","54.76","26.19","0.61","36.36","2.83","41.18","10.58","34.55","3.77","0.55","0.17","13.36","75.93","2.38","53.49","0.33","100","0.05","0.22","0.22","1.5","70.37","0.67","50","0.28","0.67","83.33"
"K. Gorré","Portugal 1.","Boavista","LW, LWF, LAMF","31","1000000","","30","1624","1","3.16","4","3.11","Netherlands","right","178","5.6","5.54","56","0.61","0","0","3.35","5.99","0.06","0.18","0","2.44","38.64","2.273","2.66","22.92","9.75","44.32","15.91","40.42","2.44","4.99","1.83","26.38","75","6.87","68.55","1.27","43.48","0.17","0.72","0.72","3.27","71.19","3.05","41.82","0.94","4.16","78.67"
"João Afonso","Portugal 1.","Marítimo","RCMF, LCMF, RDMF","30","0","2026-06-30","24","1622","0","0","0","0.06","Brazil","right","181","10.38","8.1","54.79","3.38","62.3","0.61","7.63","0.22","0","0","0","0","0","0","0.06","0","0.5","44.44","2.83","29.41","0.17","0.22","0.06","33.68","85.17","10.1","65.38","3.44","62.9","0","0.17","0","4.66","64.29","0.22","25","0.06","4.94","69.66"
"Héctor Hernández","Portugal 1.","Chaves","CF","30","2000000","2026-12-31","22","1616","7","6.23","0","0.1","Spain","right","180","3.23","2.73","55.1","5.24","32.98","0.28","2.27","1.62","0.39","0.35","0.11","2.17","53.85","17.949","0.06","0","0.84","53.33","5.18","33.33","3.01","0.5","0.06","13.64","80","3.17","66.67","0.22","50","0.01","0.17","0.06","1.78","65.63","0.28","20","0.11","1.17","61.9"
"I. Soro","Portugal 1.","Arouca","DMF, RDMF, RCMF","27","1000000","","26","1611","0","0.13","0","0.53","Côte d'Ivoire","right","176","9.05","8.1","48.97","2.4","51.16","0.39","5.86","1.01","0","0.01","0","0.22","0","0","0.17","33.33","1.51","51.85","3.69","45.45","0.06","0.56","0.39","37.37","88.04","9.94","73.6","2.68","50","0.03","0.34","0.11","4.13","74.32","0.61","9.09","0.06","4.02","63.89"
"A. Méndez","Portugal 1.","Vizela","RCMF, LCMF, RW","25","300000","2026-11-30","30","1604","1","1.28","2","2.44","United States","left","178","8.25","7.01","68.8","2.3","46.34","0","3.74","2.52","0.06","0.07","0.06","1.51","33.33","3.704","1.29","47.83","2.13","50","4.6","45.12","0.73","0.56","0.17","33.95","83.47","12.12","77.78","2.81","60","0.14","0.79","0.39","5.84","79.81","1.8","56.25","0.39","6.17","77.27"
"Marafona","Portugal 1.","Paços de Ferreira","GK","38","50000","","16","1575","0","0","0","0","Portugal","left","190","2.4","0.06","100","0.17","66.67","0","2.91","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","14.63","83.2","7.89","72.46","6.63","66.38","0","0","0","1.31","43.48","0.23","0","0","4.34","73.68"
"M. Ndiaye","Portugal 1.","Estoril","DMF, CB, RCMF","25","400000","2027-06-30","26","1568","0","0.92","0","0.43","Senegal","right","185","9.36","5.17","58.89","4.19","49.32","0.52","8.62","0.46","0","0.05","0","0.57","20","0","0","0","0.46","75","1.95","47.06","0.63","0.23","0.17","32.95","86.06","8.95","74.36","3.16","61.82","0.02","0.17","0.06","4.02","67.14","0.17","33.33","0.06","5.28","59.78"
"Maracás","Portugal 1.","Paços de Ferreira","LCB, CB","31","1000000","2026-06-30","17","1566","0","0.55","0","0","Brazil","right","184","8.68","5.34","68.82","3.22","55.36","0.69","6.23","0.06","0","0.03","0","0.23","0","0","0","0","0.06","100","0.8","50","0.29","0.17","0.06","34.31","92.96","10.29","85.47","3.22","66.07","0","0","0","1.03","61.11","0.11","0","0","3.16","67.27"
"Derick Poloni","Portugal 1.","Casa Pia AC","LWB, LB, RWB","32","300000","2026-06-30","23","1563","0","0.59","0","1.44","Brazil","left","173","9.04","6.91","54.17","2.25","35.9","0.17","5.82","2.48","0","0.03","0","0.86","20","0","2.76","35.42","2.53","50","4.84","46.43","0.75","1.32","0.98","25.8","72.54","9.21","60","2.76","33.33","0.08","0.06","0.35","2.71","55.32","2.42","47.62","0.23","4.95","62.79"
"Paulo Henrique","Portugal 1.","Santa Clara","LB, LCB","29","700000","2027-06-30","19","1563","0","0.97","0","0.75","Portugal","left","182","8.06","6.79","50.85","5.41","58.51","0.23","5.85","1.67","0","0.06","0","0.46","25","0","1.9","36.36","1.15","65","2.65","60.87","0.86","0.86","0.23","33.45","79","17.97","74.36","4.89","57.65","0.04","0.17","0.29","5.99","71.15","1.9","42.42","0.29","8.93","74.19"
"M. Diaby","Portugal 1.","Portimonense","DMF, RCMF, LCMF","29","300000","","25","1557","1","1.21","0","0.28","France","right","188","9.42","6.42","57.66","4.74","52.44","0.35","7.36","1.68","0.06","0.07","0.06","0.69","25","8.333","0.35","33.33","2.66","52.17","7.8","42.96","0.75","0.4","0.17","30.06","85","7.8","68.15","2.08","47.22","0.02","0","0.06","3.24","69.64","0.46","25","0.06","3.99","62.32"
"M. Johnston","Portugal 1.","Vitória Guimarães","LW, LWF, AMF","26","3000000","2028-06-30","25","1547","1","2.01","3","2.33","Scotland","left","178","3.49","3.26","48.21","1.63","32.14","0.12","2.34","4.54","0.06","0.12","0","1.63","32.14","3.571","1.51","34.62","5.93","50.98","11.52","42.93","1.75","3.84","2.21","24.09","72.95","5.76","64.65","1.45","32","0.14","0.93","0.35","2.73","61.7","2.21","50","0.81","3.49","73.33"
"Rodrigo Martins","Portugal 1.","Estoril","LW, RW","27","300000","2026-06-30","30","1533","3","3.94","0","1.05","Portugal","right","177","5.4","7.16","50","1.7","31.03","0.06","2.41","4.76","0.18","0.23","0","2.29","30.77","7.692","2.41","21.95","5.34","64.84","10.68","51.1","3.05","2.05","1.35","20.08","74.56","5.28","61.11","1.29","45.45","0.06","0.35","0.29","1.53","65.38","2.11","36.11","0.76","2.41","65.85"
"Rafael Martins","Portugal 1.","Casa Pia AC","CF","36","50000","","26","1533","6","4.84","1","0.11","Brazil","right","177","3.46","3.41","46.55","5.75","38.78","0","1.76","1.17","0.35","0.28","0.12","1.82","29.03","19.355","0.23","25","0.76","61.54","6.87","30.77","2.94","0.41","0.06","19.43","69.79","4.11","44.29","0.65","45.45","0.01","0.18","0.06","2.17","51.35","0.53","0","0.41","1.82","41.94"
"Uilton","Portugal 1.","Paços de Ferreira","LW, LB, LWF","33","150000","","29","1524","1","1.03","1","2.21","Brazil","right","175","4.19","3.96","50.75","2.01","38.24","0","2.49","3.31","0.06","0.06","0","1","35.29","5.882","2.66","31.11","2.66","75.56","8.5","43.75","1.06","2.19","0.89","21.79","77.51","4.31","60.27","1.89","40.63","0.13","0.12","0.35","1.48","60","2.6","43.18","0.59","3.48","62.71"
"Anderson Silva","Portugal 1.","Vitória Guimarães","CF","28","850000","2028-05-31","30","1521","4","6.17","0","0.09","Brazil","right","186","2.9","2.6","43.18","7.04","22.69","0.12","2.57","3.2","0.24","0.37","0.06","3.08","38.46","7.692","0.71","16.67","4.08","44.93","11.95","30.2","4.08","0.95","0.41","9.7","72.56","1.83","58.06","0.24","100","0.01","0.24","0.06","0.77","69.23","0.41","28.57","0.18","0.95","62.5"
"Yago Cariello","Portugal 1.","Portimonense","CF","26","550000","","25","1521","3","6.85","1","0.73","Brazil","left","187","3.37","3.14","45.28","9.29","38.85","0.18","2.67","1.83","0.18","0.41","0.12","2.43","34.15","7.317","0.18","0","1.95","48.48","10.77","30.77","3.08","0.47","0.06","14.08","71.01","2.72","41.3","0.47","50","0.04","0.12","0.12","1.48","40","0.65","36.36","0.47","1.12","57.89"
"A. Samaris","Portugal 1.","Rio Ave","RCMF, DMF","36","100000","","24","1518","0","0.33","1","0.07","Greece","right","189","8.18","6.7","57.52","1.6","77.78","0.36","5.47","1.13","0","0.02","0","0.89","6.67","0","0.3","40","1.48","52","6.58","49.55","0.12","0.53","0.24","43.7","84.12","12.45","69.05","4.57","45.45","0","0.36","0.06","6.46","63.3","1.48","36","0.47","5.81","64.29"
"Chiquinho","Portugal 1.","Benfica","LDMF, LW","30","0","2027-06-30","25","1515","1","1.17","0","1.3","Portugal","right","175","8.85","8.26","63.31","2.02","44.12","0.18","5.65","1.96","0.06","0.07","0.06","0.65","27.27","9.091","1.6","29.63","2.02","52.94","4.81","55.56","1.54","2.14","1.01","59.7","90.05","20.2","86.47","3.68","66.13","0.08","0.59","0.24","10.04","83.43","2.55","44.19","1.07","8.67","91.78"
"I. Abass","Portugal 1.","Chaves","LW, LAMF, RWF","27","225000","2026-06-30","26","1513","4","3.66","1","2.18","Ghana","right","173","4.76","6.01","47.52","1.19","40","0.06","2.6","3.21","0.24","0.22","0","1.96","42.42","12.121","1.67","28.57","3.87","43.08","7.85","39.39","3.15","1.31","0.42","19.63","76.36","4.34","60.27","1.19","50","0.13","0.59","0.42","1.43","54.17","2.08","57.14","1.13","2.5","73.81"
"Lucas Cunha","Portugal 1.","Gil Vicente","RCB","28","2500000","2026-12-31","15","1495","0","0.25","0","0.16","Brazil","right","186","9.03","4.45","58.11","2.53","66.67","0.66","8.75","0.18","0","0.01","0","0.24","0","0","0.18","66.67","0.24","25","1.26","61.9","0.12","1.02","0.06","53.7","88.12","22.21","78.59","8.25","52.55","0.01","0","0.06","9.09","68.21","1.57","26.92","0.42","10.78","78.21"
"Matheus Babi","Portugal 1.","Santa Clara","CF","28","700000","","26","1492","5","5.76","1","0.64","Brazil","right","191","5.97","5.19","55.81","11.64","37.31","0.3","2.92","1.33","0.12","0.35","0","1.63","44.44","18.519","0.18","0","1.87","32.26","12.91","28.04","2.84","0.36","0","12.12","71.14","3.2","50.94","0.36","33.33","0.04","0.06","0.18","1.57","50","0.24","25","0.3","1.39","65.22"
"Paulinho","Portugal 1.","Sporting CP","CF","33","0","2027-06-30","22","1491","5","6.05","3","2.33","Portugal","left","187","4.53","4.16","60.87","4.16","44.93","0","3.27","2.23","0.3","0.37","0.18","2.05","44.12","14.706","0.85","42.86","1.69","53.57","5.43","40","4.53","1.21","0.3","17.69","74.06","3.44","54.39","0.78","69.23","0.14","0.54","0.54","1.93","65.63","0.97","25","0.85","1.51","48"
"Claudemir","Portugal 1.","Vizela","RDMF, DMF, RCMF","37","0","","22","1484","0","0.64","1","0.61","Brazil","right","185","8.92","6.79","58.04","2.55","61.9","0.55","6.34","0.55","0","0.04","0","0.42","28.57","0","0.42","28.57","0.3","80","1.7","46.43","0.36","0.18","0","47.12","86.87","16.86","75.54","4.18","43.48","0.04","0.12","0.18","6.61","74.31","0.91","26.67","0.18","6.43","73.58"
"Adrián Butzke","Portugal 1.","Paços de Ferreira","CF","26","300000","2026-06-30","26","1483","6","7.86","1","0.76","Spain","right","193","2.79","2.37","56.41","9.35","45.45","0.06","2.08","1.64","0.3","0.48","0.18","2.73","33.33","13.333","0.42","42.86","1.46","29.17","7.46","24.39","3.82","0.36","0.3","16.81","84.48","2.37","64.1","0.61","60","0.05","0.18","0.36","1.21","60","0.67","63.64","0.61","1.09","83.33"
"André André","Portugal 1.","Vitória Guimarães","LCMF, RCMF, DMF","35","200000","2026-06-30","20","1482","1","0.77","0","1.12","Portugal","right","174","6.74","6.74","47.75","1.94","34.38","0.24","4.19","2.06","0.06","0.05","0","0.36","33.33","16.667","0.91","40","2.19","63.89","9.17","56.95","0.97","1.34","0.36","40.69","87.46","13.85","78.07","2.31","57.89","0.07","0.55","0.18","5.95","82.65","1.46","50","0.43","6.01","75.76"
"E. Fernández","Portugal 1.","Benfica","LDMF, LCMF","24","0","2032-06-30","17","1482","1","2.1","5","2.34","Argentina","right","178","7.65","7.35","63.64","1.64","40.74","0.18","4.62","2.61","0.06","0.13","0","1.88","12.9","3.226","1.52","40","1.88","77.42","4.37","61.11","1.03","1.4","0.49","94.43","88.62","26.72","76.82","10.93","64.44","0.14","0.85","0.73","15.12","80.32","4.01","60.61","1.88","12.21","80.6"
"J. Cádiz","Portugal 1.","Famalicão","CF","30","3000000","2027-06-30","24","1475","4","5.98","2","0.92","Venezuela","right","191","2.5","2.38","61.54","8.24","50.37","0.18","1.34","2.2","0.24","0.37","0.18","2.44","45","10","0.61","30","1.89","45.16","11.04","32.6","3.78","0.61","0.06","14.16","73.71","2.38","61.54","0.73","41.67","0.06","0.18","0.18","1.1","61.11","0.79","53.85","0.43","1.16","78.95"
"N. Galović","Portugal 1.","Arouca","LCB, RCB","33","500000","","19","1459","0","0.12","0","0","Croatia","right","186","6.79","2.84","69.57","2.71","54.55","0.68","6.16","0","0","0.01","0","0.06","0","0","0","0","0.06","0","0.43","42.86","0.06","0.25","0.06","36.64","91.58","12.77","80.68","4.01","53.85","0","0","0","1.97","59.38","0.06","0","0","4.69","61.84"
"Evanilson","Portugal 1.","Porto","CF, RWF","26","0","","23","1458","7","6.56","4","2.73","Brazil","right","183","3.27","3.4","49.09","3.46","39.29","0","2.26","2.1","0.43","0.4","0","2.1","38.24","20.588","0.68","27.27","1.79","48.28","7.04","42.11","4.38","0.99","0.68","19.2","80.39","2.9","59.57","0.56","88.89","0.17","0.62","0.56","1.42","56.52","0.74","75","1.11","1.85","60"
"Josué Sá","Portugal 1.","Rio Ave","RCB, LCB, CB","33","500000","2027-06-30","18","1449","0","0.22","1","0.11","Portugal","right","187","8.57","5.47","56.82","2.42","53.85","0.43","6.2","0.19","0","0.01","0","0.06","100","0","0.19","0","0.37","33.33","0.93","53.33","0.37","2.11","0.31","49.38","88.43","19.5","81.21","7.2","58.62","0.01","0.06","0.06","7.64","69.92","0.31","0","0","8.39","80"
"Ricardo Esgaio","Portugal 1.","Sporting CP","RWB","32","3000000","2027-06-30","25","1447","1","1.98","3","1.68","Portugal","right","172","7.77","7.53","60.33","2.24","58.33","0","5.11","2.05","0.06","0.12","0","0.81","61.54","7.692","3.17","23.53","1","62.5","2.86","43.48","1.87","0.93","0.31","43.41","80.23","13.62","70.78","3.3","56.6","0.1","0.19","0.68","5.16","67.47","3.11","34","0.68","7.03","79.65"
"Matchoi Djaló","Portugal 1.","Paços de Ferreira","LCMF, RCMF, LWF","22","1500000","2027-06-30","22","1416","1","2","0","0.78","Guinea-Bissau","right","175","6.55","5.78","58.24","2.29","38.89","0.19","3.95","3.43","0.06","0.13","0","2.29","30.56","2.778","2.35","10.81","4.13","58.46","13.16","46.38","1.27","1.14","0.57","24.34","77.81","6.04","69.47","1.91","53.33","0.05","0.19","0.13","3.75","62.71","1.84","20.69","0.19","3.24","74.51"
"Marcelo Carné","Portugal 1.","Marítimo","GK","35","350000","","14","1402","0","0","0","0","Brazil","right","188","1.6","0.19","66.67","0.45","100","0","2.16","0","0","0","0","0","0","0","0","0","0","0","0.26","75","0","0","0","16.18","85.71","9.31","77.24","4.43","50.72","0","0","0","0.77","50","0","0","0","3.4","64.15"
"J. Boselli","Portugal 1.","Gil Vicente","LAMF, RAMF, RW","26","700000","2026-06-30","27","1374","1","3.98","0","2.88","Uruguay","left","174","7.27","6.88","54.29","2.62","37.5","0","4.63","4.39","0.07","0.26","0","2.62","40","2.5","2.75","21.43","5.44","50.6","12.71","39.18","2.88","1.77","0.39","23.91","73.15","4.32","62.12","1.51","34.78","0.19","0.2","0.26","2.23","58.82","2.82","30.23","0.33","3.21","63.27"
"Pedro Tiba","Portugal 1.","Gil Vicente","LDMF, AMF, LCMF","37","100000","","26","1371","1","1.91","0","1.31","Portugal","right","174","7.16","6.96","48.11","1.18","38.89","0.46","4.62","2.63","0.07","0.13","0","1.97","23.33","3.333","1.44","27.27","3.02","43.48","7.02","41.12","1.77","1.12","0.92","40.18","82.35","13.06","72.86","3.28","40","0.09","0.92","0.46","6.24","69.47","2.69","48.78","0.98","4.99","78.95"
"A. Yakubu","Portugal 1.","Rio Ave","CF","27","3000000","2026-01-31","17","1370","7","4.13","3","0.94","Ghana","right","187","2.17","2.5","39.47","4.34","27.27","0","1.45","2.1","0.33","0.27","0.07","1.31","65","35","1.31","10","2.63","42.5","7.36","30.36","2.69","0.72","0.33","14.65","68.16","1.97","50","0.53","25","0.06","0.07","0.33","0.66","30","1.12","29.41","0.46","1.12","29.41"
"Benny","Portugal 1.","Chaves","RAMF, RW, LAMF","25","0","","29","1369","0","0.72","4","2.82","Portugal","left","178","5.19","5.59","49.41","1.31","25","0","3.07","3.16","0","0.05","0","1.12","29.41","0","2.83","32.56","2.89","47.73","6.64","38.61","1.84","2.1","0.53","24.52","73.46","7.17","67.89","1.12","41.18","0.19","0.79","1.45","2.5","68.42","4.21","56.25","1.51","4.4","76.12"
"Diogo Mendes","Portugal 1.","Marítimo","LCMF, RCMF, LDMF","27","600000","2026-06-30","20","1369","0","0.09","0","0.21","Portugal","right","182","8.15","7.1","52.78","3.02","65.22","0.13","5.06","0.79","0","0.01","0","0.2","33.33","0","0.39","50","1.25","42.11","4.34","48.48","0.59","0.66","0.39","28.01","89.91","7.43","81.42","2.04","80.65","0.01","0.07","0.2","4.73","83.33","0.85","61.54","0.39","4.01","83.61"
"Bruno Almeida","Portugal 1.","Santa Clara","CF, AMF, RCMF","29","1200000","2026-06-30","22","1364","1","1.55","3","1.96","Portugal","left","172","6.4","5.54","53.57","1.58","12.5","0.26","3.86","3.7","0.07","0.1","0","2.05","29.03","3.226","2.71","26.83","2.77","71.43","6.93","49.52","1.25","1.12","0.66","23.56","66.67","7.85","57.14","3.7","55.36","0.13","1.12","0.4","4.95","58.67","2.71","34.15","0.59","4.88","78.38"
"Fábio Cardoso","Portugal 1.","Porto","RCB","31","3500000","2028-06-30","17","1363","2","1.34","0","0.01","Portugal","right","187","6.27","4.36","60.61","3.76","59.65","0.33","5.71","0.4","0.13","0.09","0.13","0.66","30","20","0.13","0","0.33","60","0.99","53.33","1.19","0.59","0","56.92","93.27","20.6","86.22","2.84","51.16","0","0.07","0","4.23","70.31","0.66","40","0.2","6.67","80.2"
"T. Kunimoto","Portugal 1.","Casa Pia AC","RWF, RW, RCMF","28","400000","","24","1363","1","1.23","2","2.22","Japan","left","174","6.6","5.61","56.47","1.19","33.33","0","3.21","2.31","0.07","0.08","0","0.86","46.15","7.692","1.06","56.25","1.65","56","5.41","36.59","1.58","0.59","0.53","28.79","77.29","7.86","62.18","2.18","57.58","0.15","0.86","0.2","3.24","75.51","1.91","48.28","0.4","4.42","68.66"
"Nélson da Luz","Portugal 1.","Vitória Guimarães","LW, RW, RWF","27","800000","2027-12-31","29","1340","3","1.71","0","0.12","Angola","left","183","7.12","6.72","64","3.02","31.11","0","4.05","5.1","0.2","0.11","0","1.68","40","12","1.88","21.43","7.93","50.85","16.12","38.33","2.15","2.82","1.54","24.11","80.78","4.97","71.62","1.07","43.75","0.01","0.07","0","1.14","58.82","1.81","40.74","0.47","2.35","74.29"
"Clayton","Portugal 1.","Casa Pia AC","CF","26","0","2029-06-30","29","1331","4","5.1","0","0","Brazil","right","184","3.85","4.33","45.31","8.18","27.27","0.14","2.14","2.5","0.27","0.34","0.07","2.5","40.54","10.811","0.2","0","2.98","45.45","13.39","27.27","2.98","0.54","0.14","13.25","82.14","1.83","59.26","0.41","33.33","0","0.2","0","1.42","80.95","0.34","40","0.14","0.74","63.64"
"Tomás Silva","Portugal 1.","Vizela","RB","26","600000","2026-06-30","22","1329","1","0.48","1","1.34","Portugal","right","172","11.17","9.82","51.03","2.91","58.14","0.41","6.68","2.17","0.07","0.03","0","0.47","42.86","14.286","2.91","34.88","1.69","52","5.42","42.5","0.74","1.29","1.15","32.64","70.12","13.21","60.51","4.4","38.46","0.09","0.34","0.74","5.01","54.05","3.86","49.12","0.88","8.47","72"
"Val Soares","Portugal 1.","Marítimo","RDMF, LDMF, LCMF","28","225000","2026-11-30","18","1327","1","0.38","0","0.59","Brazil","right","176","7.05","8.07","48.74","1.7","52","0.2","4.15","2.51","0.07","0.03","0","1.29","31.58","5.263","0.95","28.57","2.65","51.28","6.38","41.49","0.14","1.02","0.14","49.37","83.65","17.02","76.49","5.97","54.55","0.04","0.81","0.41","10.85","71.88","2.44","33.33","0.41","11.53","80"
"K. Tagawa","Portugal 1.","Santa Clara","CF","26","550000","2027-06-30","27","1325","2","1.09","1","1.07","Japan","left","181","4.14","3.87","63.16","6.25","42.39","0.07","1.83","0.54","0.14","0.07","0","0.75","36.36","18.182","0.27","0","0.95","28.57","4.96","30.14","1.83","0.34","0.48","9.31","67.15","1.56","39.13","0.27","50","0.07","0.07","0.27","0.82","41.67","0.34","40","0.41","0.88","53.85"
"Park Ji-Soo","Portugal 1.","Portimonense","LCB, RCB","31","650000","","14","1314","0","0.12","1","0.55","Korea Republic","left","188","9.79","6.51","67.37","3.29","58.33","0.62","6.72","0.34","0","0.01","0","0.07","100","0","0.14","50","0.41","50","2.05","66.67","0.21","0.21","0.27","40.89","88.27","18.15","80.75","6.3","61.96","0.04","0","0.14","4.38","68.75","0.55","37.5","0.21","7.74","72.57"
"Y. Soma","Portugal 1.","Casa Pia AC","RWF, RW, LWF","28","0","2026-01-31","18","1312","2","3.19","1","3.05","Japan","right","166","5.83","5.9","53.49","2.06","30","0.07","2.31","3.29","0.14","0.22","0","2.13","48.39","6.452","2.95","18.6","3.29","50","7.27","46.23","1.99","2.47","1.58","18.04","68.06","3.84","58.93","1.17","35.29","0.21","0.14","0.41","1.17","64.71","2.68","30.77","0.62","2.61","68.42"
"Uri Busquets","Portugal 1.","Arouca","RDMF, RCMF, DMF","26","400000","2027-06-30","24","1303","0","0.24","0","0.22","Spain","right","185","9.39","6.29","58.24","1.8","57.69","0.21","6.79","0.76","0","0.02","0","0.21","33.33","0","0.14","0","0.76","63.64","2.49","38.89","0.07","0.35","0","44.48","87.73","12.43","73.89","3.04","70.45","0.02","0.21","0","5.04","83.56","0.48","71.43","0.35","5.32","53.25"
"Rúben Lima","Portugal 1.","Famalicão","LB","36","100000","","18","1303","1","0.2","0","0.76","Portugal","left","177","11.19","6.35","55.43","3.52","58.82","0.35","8.95","1.52","0.07","0.01","0.07","0.28","50","25","2.62","34.21","1.11","37.5","2.49","38.89","0.21","0.69","0.21","32.81","72.63","16.02","65.09","5.46","40.51","0.05","0.28","0.28","5.94","59.3","3.18","32.61","0.14","8.36","67.77"
"Z. Ouattara","Portugal 1.","Portimonense","RW, RB","25","600000","2028-06-30","22","1298","1","1.03","1","1.37","Côte d'Ivoire","right","177","9.22","6.03","75.86","3.33","50","0.21","5.69","2.29","0.07","0.07","0","0.49","42.86","14.286","2.5","30.56","1.8","65.38","5.13","40.54","1.53","1.66","0.69","32.45","77.56","9.85","65.49","3.26","51.06","0.09","0.49","0.42","4.37","58.73","2.57","40.54","0.62","6.24","73.33"
